Feature ID	Taxon	Confidence
b4392f5f065803ba31e5462030e100e9	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Colwelliaceae;D_5__Colwellia	0.9988284386473463
391a833437c61f4c325f85cb0a69395a	D_0__Bacteria;D_1__Bacteroidota;D_2__Bacteroidia;D_3__Sphingobacteriales;D_4__Lentimicrobiaceae;D_5__uncultured deep-sea archaeon	0.997126767196487
b92a92f0b7dfe602483b3ec4bc43f30f	D_0__Bacteria	0.9999234745870699
eaa8602bf62000fcec9c7dfcdbe7ff18	D_0__Archaea;D_1__Crenarchaeota;D_2__Nitrososphaeria;D_3__Nitrosopumilales;D_4__Nitrosopumilaceae;D_5__Candidatus Nitrosopumilus	0.9997191903358866
25c531bcf5908fe935820ea6ebd8dbc6	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae	0.9998499301490125
62438ae03e0da85c912086b348881087	D_0__Bacteria;D_1__Cyanobacteria;D_2__Cyanobacteriia;D_3__Chloroplast	0.9999842607600811
9888c75c4ab0dad5009ca7bb41da3a24	D_0__Bacteria;D_1__Bacteroidota;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae	0.9470933331114834
e5ee65568b8f13ed584275867c51d2b7	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade;D_4__Clade II	0.997800251043584
e5ad1250e0e99c91fe7fd2b081f2f400	D_0__Bacteria;D_1__Bacteroidota;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__NS9 marine group;D_5__hydrothermal vent metagenome	0.7616582263143323
88ee896c0f071a0514e3458ca8635b5a	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Moraxellaceae;D_5__Psychrobacter	0.9986097161736833
877f034f91eff7210cf9891ad8e75dd7	D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade);D_2__uncultured bacterium AD261-B2	0.999999737340011
074a351cb3e6cb5d25f92d15f57dedc8	D_0__Bacteria;D_1__Cyanobacteria;D_2__Cyanobacteriia;D_3__Chloroplast	0.9999834521360111
08573aaec6456e64871c9bd69680806e	D_0__Bacteria;D_1__Nitrospinota;D_2__Nitrospinia;D_3__Nitrospinales;D_4__Nitrospinaceae	0.9961525570451117
a826f35137560e31c9e25ffc7cf1a553	D_0__Bacteria;D_1__SAR324 clade(Marine group B)	0.9999845621564063
1d295431d81efed8d8b0171f84336c3e	D_0__Bacteria;D_1__Bacteroidota;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Crocinitomicaceae;D_5__Salinirepens;D_6__uncultured bacterium	0.7318073273789876
9fe1b5cc1695471149a7476d78aa09fb	D_0__Archaea;D_1__Crenarchaeota;D_2__Nitrososphaeria;D_3__Nitrosopumilales;D_4__Nitrosopumilaceae	0.999992921187166
2df67cae190749750042a8df50c5efb6	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Steroidobacterales;D_4__Woeseiaceae;D_5__Woeseia;D_6__uncultured gamma proteobacterium EB080_L93H08	0.8765501323140041
505a67a9f223f9bf4dc223473d4babf2	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria	0.9885156772511947
50900b5f4bd6353809b0afe319212a19	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Thiomicrospirales;D_4__Thioglobaceae	0.9852302132165093
faa9457d4ee37b8256bfff6dc3976fc6	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria	0.9954069799431885
d0ae70eb21ce92e6e2dadc8197a3e81a	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__SAR86 clade;D_4__hydrothermal vent metagenome	0.8802757929584729
6de90cca27bc8dacdedb7070e2179058	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Saccharospirillaceae;D_5__uncultured;D_6__uncultured Oceanospirillales bacterium	0.9139057248261743
378c8192878d029d707209c1a261c7a5	D_0__Bacteria	0.9977661777951596
e1748001fbfc92330916577dc9441921	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__SAR86 clade	0.9987386985454375
4beefd7f530ad07bc9188398a1c799ff	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria	0.9999608573117515
f6fa910a995cd589d9078e5f9e9c0593	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria	0.9958222125321159
e494e00caa56b75d5f05cd0dea19479f	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__Magnetospiraceae;D_5__Magnetospira;D_6__uncultured marine bacterium	0.9915897994448852
d6a18b7a4798966827dcfd4d57311857	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Cellvibrionales;D_4__Porticoccaceae;D_5__SAR92 clade	0.9983323534052291
31858a3cb8756fee83574ef36bdb7535	D_0__Bacteria;D_1__Bacteroidota;D_2__Bacteroidia;D_3__Cytophagales;D_4__Cyclobacteriaceae;D_5__Marinoscillum;D_6__uncultured CFB groupbacterium NAC60-3	0.9984678784605898
fad5f022d2ae62f17468f95b29adf483	D_0__Bacteria;D_1__Bacteroidota;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae	0.9999893996470745
0d5da0b47f32112743a1385899e5fab8	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Cellvibrionales;D_4__Cellvibrionaceae;D_5__uncultured;D_6__gamma proteobacterium NEP2	0.8318209220194612
a6bb30f4eb96aca368a27b0d83c1196c	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__SAR86 clade	0.995449684833825
